업종명,업소명,소재지(도로명),소재지(지번),소재지전화,업태명,데이터기준일자
제과점영업,브레드10,"강원특별자치도 춘천시 동내면 거두택지길14번길 20, 1층",강원특별자치도 춘천시 동내면 거두리 976-7 ,,제과점영업,2026-05-27
제과점영업,떡애정,"강원특별자치도 춘천시 지석로 80, 1층 152호 (퇴계동, 춘천시너스카펠라복합빌딩)",강원특별자치도 춘천시 퇴계동 1017 ,,제과점영업,2026-05-27
제과점영업,르방베이커리(CC베이커리),"강원특별자치도 춘천시 효자로 7-1, 1층 (퇴계동, CC마트 강대점)",강원특별자치도 춘천시 퇴계동 1152-2 ,,제과점영업,2026-05-27
제과점영업,카페음,"강원특별자치도 춘천시 공지로 126, 1층 (석사동, 춘천교육대학교내 학생회관)",강원특별자치도 춘천시 석사동 339 ,,제과점영업,2026-05-27
제과점영업,빵굽는마미갸또춘천,"강원특별자치도 춘천시 동면 춘천순환로 600, 지하1층",강원특별자치도 춘천시 동면 장학리 234 지하1층 ,,제과점영업,2026-05-27
제과점영업,구스타프케이크,"강원특별자치도 춘천시 춘천로151번길 21-2, 1층 (운교동)",강원특별자치도 춘천시 운교동 170 ,,제과점영업,2026-05-27
제과점영업,빵굽는사람들,"강원특별자치도 춘천시 지석로 11, 하나로마트(퇴계점) 1층 (퇴계동)",강원특별자치도 춘천시 퇴계동 164-3 하나로마트(퇴계점) ,,제과점영업,2026-05-27
제과점영업,라비베이커리(춘천점),"강원특별자치도 춘천시 세실로 108, 롯데마트 석사점 1층 (석사동)",강원특별자치도 춘천시 석사동 27-2 롯데마트 석사점 ,,제과점영업,2026-05-27
제과점영업,효자동디저트,"강원특별자치도 춘천시 공지로 276, 1층 (효자동)",강원특별자치도 춘천시 효자동 309-4 ,,제과점영업,2026-05-27
제과점영업,하루에베이커리,"강원특별자치도 춘천시 퇴계로 129-11, 1층 102호 (퇴계동)",강원특별자치도 춘천시 퇴계동 1104 ,,제과점영업,2026-05-27
제과점영업,진솔미과점,"강원특별자치도 춘천시 봉의산길22번길 25, 1층 (옥천동)",강원특별자치도 춘천시 옥천동 2-4 ,,제과점영업,2026-05-27
제과점영업,빵굽는사람들MS마트봄내점,"강원특별자치도 춘천시 퇴계로 235, MS마트봄내점 1층 (석사동)",강원특별자치도 춘천시 석사동 818-8 ,,제과점영업,2026-05-27
제과점영업,빵굽는사람들MS마트우두점,"강원특별자치도 춘천시 충열로79번길 37, MS마트우두점 1층 (우두동)",강원특별자치도 춘천시 우두동 707-1 ,,제과점영업,2026-05-27
제과점영업,자유빵집2호점,"강원특별자치도 춘천시 안마산로 5, 1층 (온의동)",강원특별자치도 춘천시 온의동 536-8 ,,제과점영업,2026-05-27
제과점영업,214도넛,"강원특별자치도 춘천시 서부대성로 196, 1층 (효자동)",강원특별자치도 춘천시 효자동 616 ,,제과점영업,2026-05-27
제과점영업,손정화떡케이크,"강원특별자치도 춘천시 춘주로179번길 16, 1층 (퇴계동)",강원특별자치도 춘천시 퇴계동 910-5 ,,제과점영업,2026-05-27
제과점영업,아뜰리에빠시옹,"강원특별자치도 춘천시 동면 가락재로 132-14, 1층",강원특별자치도 춘천시 동면 감정리 468-4 ,,제과점영업,2026-05-27
제과점영업,심플리움앤드,"강원특별자치도 춘천시 동내면 외솔길19번길 70, 1층 101호",강원특별자치도 춘천시 동내면 거두리 1046-3 ,,제과점영업,2026-05-27
제과점영업,파리바게뜨 춘천우두점,"강원특별자치도 춘천시 우두1길 101, 110호 (우두동)",강원특별자치도 춘천시 우두동 1118-1 ,,제과점영업,2026-05-27
제과점영업,빵굽는사람들MS마트애막점,"강원특별자치도 춘천시 후석로186번길 4, MS마트애막점 (석사동)",강원특별자치도 춘천시 석사동 728-2 ,,제과점영업,2026-05-27
제과점영업,파리바게뜨춘천삼천점,"강원특별자치도 춘천시 옛경춘로 773, 1층 (삼천동)",강원특별자치도 춘천시 삼천동 758-2 ,,제과점영업,2026-05-27
제과점영업,첨첨,"강원특별자치도 춘천시 춘주로 87, 1층 103호 (온의동)",강원특별자치도 춘천시 온의동 515-4 ,,제과점영업,2026-05-27
제과점영업,달콤한정원,"강원특별자치도 춘천시 스무숲2길 6, 지하1층 우측호 (석사동)",강원특별자치도 춘천시 석사동 186-36 ,,제과점영업,2026-05-27
일반음식점,춘천세종호텔,강원특별자치도 춘천시 봉의산길 31 (봉의동),강원특별자치도 춘천시 봉의동 15-3 , 033-252-1191,한식,2026-05-27
일반음식점,강촌식당,강원특별자치도 춘천시 남산면 강촌로 56,강원특별자치도 춘천시 남산면 강촌리 227-41 , 033-261-0021,한식,2026-05-27
일반음식점,중화루,"강원특별자치도 춘천시 둥지길 5-17, 2,3층 (효자동)",강원특별자치도 춘천시 효자동 652 ,033-254-2591,중국식,2026-05-27
일반음식점,옥산포코다리(춘천),강원특별자치도 춘천시 영서로 3048 (사농동),강원특별자치도 춘천시 사농동 274-29 ,033-251-0136,한식,2026-05-27
일반음식점,우미닭갈비본점,강원특별자치도 춘천시 금강로62번길 4 (조양동),강원특별자치도 춘천시 조양동 50-4 , 033-253-2428,한식,2026-05-27
일반음식점,원조숯불닭불고기집,"강원특별자치도 춘천시 중앙로 78 (중앙로2가, 1층)",강원특별자치도 춘천시 중앙로2가 70 ,033-257-5326,식육(숯불구이),2026-05-27
일반음식점,충북집,"강원특별자치도 춘천시 명동길29번길 5-5, 1층 (죽림동)",강원특별자치도 춘천시 죽림동 11-72 , 033-256-7629,한식,2026-05-27
일반음식점,몽우해장국,강원특별자치도 춘천시 공단로 44 (후평동),강원특별자치도 춘천시 후평동 245-17 ,033-252-2490,한식,2026-05-27
일반음식점,샘밭막국수,강원특별자치도 춘천시 신북읍 신샘밭로 644,강원특별자치도 춘천시 신북읍 천전리 118-11 ,033-242-1702,한식,2026-05-27
일반음식점,삼악산등선폭포에있는등선집,"강원특별자치도 춘천시 서면 경춘로 1401-21, 1층",강원특별자치도 춘천시 서면 덕두원리 118-18 (3리) ,033-262-2519,한식,2026-05-27
일반음식점,대청봉,강원특별자치도 춘천시 금강로62번길 14-1 (조양동),강원특별자치도 춘천시 조양동 51-7 ,033-257-2131,식육(숯불구이),2026-05-27
일반음식점,봉운장,강원특별자치도 춘천시 소양고개길 26 (소양로3가),강원특별자치도 춘천시 소양로3가 4 ,033-254-3203,식육(숯불구이),2026-05-27
일반음식점,히로(hiro),강원특별자치도 춘천시 낙원길 47-2 (낙원동),강원특별자치도 춘천시 낙원동 28-2 ,,한식,2026-05-27
일반음식점,배터식당,"강원특별자치도 춘천시 당간지주길 83, 1층 (소양로1가)",강원특별자치도 춘천시 소양로1가 100-59 (1층) ,033-243-6344,탕류(보신용),2026-05-27
일반음식점,동혜원,강원특별자치도 춘천시 가연길 5 (소양로4가),강원특별자치도 춘천시 소양로4가 104-13 ,033-242-1318,한식,2026-05-27
일반음식점,우물집,강원특별자치도 춘천시 남산면 한치로 105,강원특별자치도 춘천시 남산면 창촌리 46-8 ,033-263-3830,한식,2026-05-27
일반음식점,일흥불고기,"강원특별자치도 춘천시 서부대성로44번길 15 (요선동, 1층)",강원특별자치도 춘천시 요선동 14-13 , 033-254-1024,한식,2026-05-27
일반음식점,어촌,"강원특별자치도 춘천시 서부대성로44번길 7-7, 1층 (요선동)",강원특별자치도 춘천시 요선동 8-44 ,033-254-9526,한식,2026-05-27
일반음식점,회영루,,강원특별자치도 춘천시 소양로3가 180-6 , 033-254-3841,중국식,2026-05-27
일반음식점,대원장,"강원특별자치도 춘천시 중앙로134번길 24-1, 1층 (소양로4가)",강원특별자치도 춘천시 소양로4가 105-17 ,033-254-4520,중국식,2026-05-27
일반음식점,실비막국수,강원특별자치도 춘천시 소양고개길 25 (소양로2가),강원특별자치도 춘천시 소양로2가 127-1 , 033-254-2472,한식,2026-05-27
일반음식점,별미당,강원특별자치도 춘천시 명동길 49 (죽림동),강원특별자치도 춘천시 죽림동 159-3 , 033-254-1153,한식,2026-05-27
일반음식점,춘천원조1호닭갈비막국수(전남식당),강원특별자치도 춘천시 공지로 603-6 (근화동),강원특별자치도 춘천시 근화동 160-7 ,033-244-5592,한식,2026-05-27
일반음식점,이디오피아집(벳),"강원특별자치도 춘천시 이디오피아길 7, 2층 (근화동)",강원특별자치도 춘천시 근화동 371-3 , 033-252-6972,경양식,2026-05-27
일반음식점,복성원,강원특별자치도 춘천시 춘천로 195 (효자동),강원특별자치도 춘천시 효자동 641-3 ,033-251-3125,중국식,2026-05-27
일반음식점,등선식당,강원특별자치도 춘천시 서면 경춘로 1401-22,강원특별자치도 춘천시 서면 덕두원리 118-19 ,033-261-1443,한식,2026-05-27
일반음식점,유일관,강원특별자치도 춘천시 시청길 14 (조양동),강원특별자치도 춘천시 조양동 24-7 , 033-254-2897,한식,2026-05-27
일반음식점,세무서구내식당,강원특별자치도 춘천시 중앙로 115 (중앙로3가),강원특별자치도 춘천시 중앙로3가 33 ,033-250-0676,한식,2026-05-27
일반음식점,여주집,강원특별자치도 춘천시 중앙로 101 (중앙로3가),강원특별자치도 춘천시 중앙로3가 60 ,033-257-9073,한식,2026-05-27
일반음식점,본관남부막국수,"강원특별자치도 춘천시 춘천로81번길 16, 1,2층 (약사동)","강원특별자치도 춘천시 약사동 150 1,2층 ", 033-254-7859,한식,2026-05-27
일반음식점,팔각정,강원특별자치도 춘천시 서면 영서로 3876-28,강원특별자치도 춘천시 서면 오월리 105 , 033-244-1975,횟집,2026-05-27
일반음식점,폭포집,강원특별자치도 춘천시 서면 경춘로 1401-27,강원특별자치도 춘천시 서면 덕두원리 118-16 ,033-261-1448,한식,2026-05-27
일반음식점,중원식당,강원특별자치도 춘천시 동부시장길 8 (운교동),강원특별자치도 춘천시 운교동 183 ,033-257-0788,한식,2026-05-27
일반음식점,공지천우미닭갈비,강원특별자치도 춘천시 이디오피아길 13 (근화동),강원특별자치도 춘천시 근화동 700 ,033-252-0092,식육(숯불구이),2026-05-27
일반음식점,시간속의자유,강원특별자치도 춘천시 중앙로 182 (근화동),강원특별자치도 춘천시 근화동 264-28 ,033-241-0534,한식,2026-05-27
일반음식점,동춘관,강원특별자치도 춘천시 춘천로282번길 4 (후평동),강원특별자치도 춘천시 후평동 683-15 ,033-254-2270,중국식,2026-05-27
일반음식점,오봉식당,강원특별자치도 춘천시 북산면 오봉산길 697,강원특별자치도 춘천시 북산면 청평리 산 188-1 , 033-244-6606,한식,2026-05-27
일반음식점,소양강휴게소,"강원특별자치도 춘천시 북산면 신샘밭로 1152, 1~2층",강원특별자치도 춘천시 북산면 청평리 산 205-3 (1층~2층) , 033-242-5929,한식,2026-05-27
일반음식점,시민닭갈비,강원특별자치도 춘천시 벌말길 92 (석사동),강원특별자치도 춘천시 석사동 696-7 , 033-261-5106,한식,2026-05-27
일반음식점,중화요리 궁,강원특별자치도 춘천시 충열로 70-1 (우두동),강원특별자치도 춘천시 우두동 410-4 ,033-254-4988,중국식,2026-05-27
일반음식점,강촌막국수,강원특별자치도 춘천시 남산면 강촌로 62-1,강원특별자치도 춘천시 남산면 강촌리 241-3 , 033-262-9868,한식,2026-05-27
일반음식점,실비집,"강원특별자치도 춘천시 사북면 영서로 4751, 1층",강원특별자치도 춘천시 사북면 지촌리 432-4 ,033-243-1156,한식,2026-05-27
일반음식점,대정식당,강원특별자치도 춘천시 사북면 영서로 4755,강원특별자치도 춘천시 사북면 지촌리 431-10 ,033-243-1095,한식,2026-05-27
일반음식점,천미향,강원특별자치도 춘천시 동부시장길 11 (운교동),강원특별자치도 춘천시 운교동 138-13 ,033-242-3724,중국식,2026-05-27
일반음식점,명동산골닭갈비,"강원특별자치도 춘천시 금강로62번길 7, 1,2층 (조양동)",강원특별자치도 춘천시 조양동 131-3 ,033-257-9775,한식,2026-05-27
일반음식점,함지,강원특별자치도 춘천시 중앙로 101 (중앙로3가),강원특별자치도 춘천시 중앙로3가 60 , 033-254-5221,경양식,2026-05-27
일반음식점,삐삐스넥1호,강원특별자치도 춘천시 명동길 2 (중앙로2가),강원특별자치도 춘천시 중앙로2가 1 , 033-254-4505,분식,2026-05-27
일반음식점,장한반점,강원특별자치도 춘천시 공지로439번길 2 (근화동),강원특별자치도 춘천시 근화동 287-1 ,033-256-1135,중국식,2026-05-27
일반음식점,후평왕족발,"강원특별자치도 춘천시 춘천로 293 (후평동, 1층)",강원특별자치도 춘천시 후평동 686-9 , 033-242-2926,식육(숯불구이),2026-05-27
일반음식점,성심식당,강원특별자치도 춘천시 남춘로 57 (효자동),강원특별자치도 춘천시 효자동 710-14 ,033-254-2638,한식,2026-05-27
일반음식점,마을집,강원특별자치도 춘천시 성심로 64 (효자동),강원특별자치도 춘천시 효자동 749-14 ,,한식,2026-05-27
일반음식점,아일래나라운지,강원특별자치도 춘천시 남산면 남이섬길 1,강원특별자치도 춘천시 남산면 방하리 198 ,031-580-8100,까페,2026-05-27
일반음식점,할머니집,강원특별자치도 춘천시 명동길29번길 11 (죽림동),강원특별자치도 춘천시 죽림동 11-16 , 033-253-2689,한식,2026-05-27
일반음식점,처갓집양념치킨남부점,"강원특별자치도 춘천시 공지로 354 (효자동, 우측두번째)",강원특별자치도 춘천시 효자동 673-12 ,033-254-3503,호프/통닭,2026-05-27
일반음식점,왕짱구,강원특별자치도 춘천시 춘천로 195 (효자동),강원특별자치도 춘천시 효자동 641-3 ,,분식,2026-05-27
일반음식점,구곡휴게소,강원특별자치도 춘천시 남산면 강촌구곡길 259,강원특별자치도 춘천시 남산면 강촌리 432-7 ,,한식,2026-05-27
